 Calculations that do not match the inspection results.
 _______________________________________________________________________________
  # cycles to | as previous, | failure # cycles/ | as previous, |detected cracks
    failure   | period after | applied # cycles  | period after |in subsequent
              |  last insp.  |                   |  last insp.  |inspections
    9.118E+07    2.224E+07         9.817E-01         9.288E-01   3    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    1
    8.964E+07    2.070E+07         9.651E-01         8.645E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.511E+07    1.617E+07         9.163E-01         6.753E-01   1    0
    8.340E+07    1.446E+07         8.979E-01         6.040E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.318E+07    1.424E+07         8.956E-01         5.948E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.765E+07    1.871E+07         9.436E-01         7.813E-01   1    0
    7.687E+07    7.931E+06         8.276E-01         3.313E-01   0    1
    9.244E+07    2.350E+07         9.952E-01         9.815E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    6.920E+07    2.569E+05         7.450E-01         1.073E-02   1    1
    7.569E+07    6.746E+06         8.149E-01         2.818E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.334E+07    1.439E+07         8.972E-01         6.013E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.793E+07    8.988E+06         8.390E-01         3.754E-01   1    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.983E+07    1.089E+07         8.594E-01         4.547E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.418E+07    1.524E+07         9.063E-01         6.365E-01   1    1
    8.741E+07    1.847E+07         9.411E-01         7.715E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.449E+07    1.554E+07         9.096E-01         6.493E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.762E+07    8.674E+06         8.356E-01         3.623E-01   3    1
    7.118E+07    2.236E+06         7.663E-01         9.339E-02   0    1
    3.926E+07   -2.968E+07         4.227E-01        -1.240E+00   0    0
    8.151E+07    1.257E+07         8.776E-01         5.252E-01   0    2
    9.246E+07    2.352E+07         9.955E-01         9.825E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.048E+07    1.543E+06         7.589E-01         6.445E-02   2    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.168E+07    1.274E+07         8.794E-01         5.322E-01   1    0
    7.969E+07    1.075E+07         8.580E-01         4.491E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.837E+07    9.430E+06         8.438E-01         3.939E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    5.372E+07   -1.522E+07         5.784E-01        -6.357E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.336E+07    1.442E+07         8.975E-01         6.025E-01   1    0
    8.124E+07    1.230E+07         8.747E-01         5.138E-01   1    1
    4.867E+07   -2.028E+07         5.240E-01        -8.469E-01   0    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.582E+07    6.881E+06         8.163E-01         2.874E-01   3    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.286E+07    1.392E+07         8.921E-01         5.814E-01   3    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.275E+07    1.381E+07         8.909E-01         5.767E-01   1    0
    8.324E+07    1.430E+07         8.962E-01         5.972E-01   1    1
    5.333E+07   -1.561E+07         5.742E-01        -6.520E-01   0    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.774E+07    8.803E+06         8.370E-01         3.677E-01   0    1
    7.795E+07    9.014E+06         8.393E-01         3.765E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.797E+07    9.031E+06         8.395E-01         3.772E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.898E+07    1.004E+07         8.504E-01         4.195E-01   1    0
    8.414E+07    1.520E+07         9.059E-01         6.350E-01   1    1
    8.595E+07    1.701E+07         9.254E-01         7.106E-01   1    0
    7.903E+07    1.009E+07         8.508E-01         4.213E-01   1    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.995E+07    2.101E+07         9.685E-01         8.777E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    6.917E+07    2.249E+05         7.447E-01         9.394E-03   2    0
    7.949E+07    1.055E+07         8.558E-01         4.406E-01   1    0
    7.188E+07    2.935E+06         7.738E-01         1.226E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.131E+07    2.373E+06         7.678E-01         9.912E-02   1    0
    4.416E+07   -2.478E+07         4.754E-01        -1.035E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.985E+07    2.091E+07         9.674E-01         8.734E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.524E+07    1.630E+07         9.177E-01         6.808E-01   1    0
    6.930E+07    3.562E+05         7.461E-01         1.488E-02   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.016E+07    2.122E+07         9.708E-01         8.865E-01   2    0
    9.148E+07    2.254E+07         9.849E-01         9.416E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.888E+07    1.994E+07         9.570E-01         8.331E-01   0    1
    8.929E+07    2.035E+07         9.614E-01         8.501E-01   1    3
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.184E+07    2.289E+07         9.887E-01         9.563E-01   1    0
    5.798E+07   -1.096E+07         6.242E-01        -4.579E-01   0    0
    7.074E+07    1.800E+06         7.616E-01         7.518E-02   0    2
    8.742E+07    1.848E+07         9.413E-01         7.721E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.540E+07    1.646E+07         9.195E-01         6.877E-01   0    1
    7.387E+07    4.930E+06         7.953E-01         2.059E-01   0    1
    4.692E+07   -2.203E+07         5.051E-01        -9.200E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    6.872E+07   -2.255E+05         7.398E-01        -9.418E-03   0    0
    2.447E+07   -4.447E+07         2.635E-01        -1.858E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.170E+07    2.762E+06         7.720E-01         1.154E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    2
    7.468E+07    5.741E+06         8.041E-01         2.398E-01   0    2
    8.819E+07    1.925E+07         9.495E-01         8.039E-01   0    2
    8.336E+07    1.442E+07         8.975E-01         6.025E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.084E+07    2.190E+07         9.780E-01         9.148E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.167E+07    2.273E+07         9.870E-01         9.494E-01   2    0
    7.517E+07    6.227E+06         8.093E-01         2.601E-01   0    1
    8.393E+07    1.499E+07         9.037E-01         6.262E-01   1    4
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    5.624E+07   -1.271E+07         6.055E-01        -5.307E-01   0    1
    7.104E+07    2.102E+06         7.649E-01         8.782E-02   1    0
    8.144E+07    1.250E+07         8.769E-01         5.223E-01   1    0
    7.675E+07    7.810E+06         8.263E-01         3.262E-01   1    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    2
    8.285E+07    1.391E+07         8.920E-01         5.811E-01   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    7.376E+07    4.821E+06         7.942E-01         2.014E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.413E+07    1.519E+07         9.058E-01         6.345E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    3.567E+07   -3.327E+07         3.841E-01        -1.390E+00   0    3
    7.821E+07    9.268E+06         8.420E-01         3.871E-01   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    8.236E+07    1.342E+07         8.868E-01         5.607E-01   0    1
    7.502E+07    6.080E+06         8.077E-01         2.540E-01   1    0
    8.129E+07    1.234E+07         8.752E-01         5.156E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.069E+07    1.175E+07         8.688E-01         4.909E-01   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.775E+07    8.807E+06         8.371E-01         3.679E-01   1    0
    9.004E+07    2.110E+07         9.694E-01         8.813E-01   1    0
    8.562E+07    1.668E+07         9.218E-01         6.967E-01   1    0
    7.923E+07    1.029E+07         8.530E-01         4.298E-01   0    1
    8.000E+07    1.106E+07         8.613E-01         4.620E-01   2    1
    8.841E+07    1.946E+07         9.518E-01         8.131E-01   1    0
    9.134E+07    2.240E+07         9.834E-01         9.356E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.371E+07    4.766E+06         7.936E-01         1.991E-01   3    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.241E+07    2.347E+07         9.949E-01         9.803E-01   0    1
    9.160E+07    2.266E+07         9.863E-01         9.467E-01   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    2
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.827E+07    9.326E+06         8.427E-01         3.896E-01   2    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   1    0
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    8.852E+07    1.958E+07         9.530E-01         8.177E-01   1    0
    4.407E+07   -2.487E+07         4.745E-01        -1.039E+00   1    0
    7.557E+07    6.630E+06         8.136E-01         2.770E-01   0    1
    7.628E+07    7.336E+06         8.212E-01         3.064E-01   2    0
    5.512E+07   -1.382E+07         5.935E-01        -5.771E-01   0    0
    8.401E+07    1.507E+07         9.045E-01         6.294E-01   1    1
    9.288E+07    2.394E+07         1.000E+00         1.000E+00   0    1
    7.288E+07    3.940E+06         7.847E-01         1.646E-01   1    0
